system:index,mode,presence,row_code,scientificName,year,.geo
000000000000000000be,17.0,1,191,Aedes sierrensis,2017.0,"{""type"":""Polygon"",""coordinates"":[[[-117.35099627543217,33.96229766349081],[-117.35743304399364,33.9605427171273],[-117.36135891495607,33.955962477660364],[-117.36124302636301,33.95034350991965],[-117.3571312671802,33.9458772014722],[-117.35062740576345,33.94430513544233],[-117.34426736384378,33.946240263283094],[-117.3405310293869,33.95092807087099],[-117.34087584405408,33.956540577606155],[-117.34516801938399,33.96088887667295],[-117.35099627543217,33.96229766349081]]]}"
000000000000000000c9,17.0,1,202,Aedes sierrensis,2017.0,"{""type"":""Polygon"",""coordinates"":[[[-100.28471894548824,25.68646473615636],[-100.29064309508745,25.68470983769105],[-100.29425645972373,25.680129674471385],[-100.29414997683854,25.67451070397177],[-100.29036562980889,25.670044317652135],[-100.28437943377219,25.66847220826518],[-100.27852562123098,25.670407388295907],[-100.2750868318224,25.67509527015479],[-100.27540437166866,25.68070776868141],[-100.27935485320631,25.685055988608433],[-100.28471894548824,25.68646473615636]]]}"
000000000000000000ca,17.0,1,203,Aedes sierrensis,2017.0,"{""type"":""Polygon"",""coordinates"":[[[-117.40000179600959,33.96809895396135],[-117.40643900358086,33.966344007561226],[-117.41036514217932,33.961763768036015],[-117.41024924553574,33.9561448002974],[-117.40613720595411,33.951678491909476],[-117.39963290119805,33.950106425912736],[-117.39327242573341,33.95204155371363],[-117.38953583645687,33.95672936124475],[-117.38988067448716,33.962341867986176],[-117.39417314244905,33.96669016711347],[-117.40000179600959,33.96809895396135]]]}"
000000000000000000cb,3.0,1,204,Aedes sierrensis,2017.0,"{""type"":""Polygon"",""coordinates"":[[[-116.90854197340398,33.3531666231859],[-116.91493334002078,33.351411680639096],[-116.91883153235307,33.34683144724769],[-116.91871647635088,33.341212479286966],[-116.91463371572127,33.336746164634526],[-116.90817570397638,33.335174095149945],[-116.90186049881181,33.33710922714923],[-116.89815051753855,33.341797040655194],[-116.89849291602883,33.34740954673645],[-116.90275482767534,33.35175783949721],[-116.90854197340398,33.3531666231859]]]}"
000000000000000000cc,17.0,1,205,Aedes sierrensis,2017.0,"{""type"":""Polygon"",""coordinates"":[[[-117.35500500727922,33.70719695132422],[-117.36142259517506,33.705442006565704],[-117.36533677292306,33.70086176965365],[-117.36522123606595,33.695242801820406],[-117.36112172771499,33.69077649076364],[-117.35463723611788,33.689204423281],[-117.34829613609713,33.6911395528705],[-117.34457093489935,33.69582736294706],[-117.34491472881642,33.701439869407245],[-117.34919411884145,33.705788165822234],[-117.35500500727922,33.70719695132422]]]}"
000000000000000000cd,14.0,1,206,Aedes sierrensis,2017.0,"{""type"":""Polygon"",""coordinates"":[[[-117.60099577599362,33.935699125707],[-117.60743053333452,33.933944179511286],[-117.6113551781853,33.929363940311454],[-117.6112393264739,33.92374497256106],[-117.60712885187252,33.91927866384083],[-117.60062702151075,33.91770659765906],[-117.59426896577573,33.919641725682666],[-117.59053379871523,33.924329533530724],[-117.59087850634975,33.929942040237144],[-117.59516934105513,33.93429033902672],[-117.60099577599362,33.935699125707]]]}"
000000000000000000cf,14.0,1,208,Aedes sierrensis,2017.0,"{""type"":""Polygon"",""coordinates"":[[[-117.49600178258918,33.973298265789666],[-117.50243938372284,33.97154331935672],[-117.50636576225094,33.96696307977926],[-117.50624985839023,33.96134411204255],[-117.50213756743742,33.95687780370799],[-117.49563286523774,33.95530573774094],[-117.4892720011098,33.95724086550607],[-117.48553518339322,33.96192867298631],[-117.48588004236805,33.96754117973337],[-117.4901727726678,33.97188947891488],[-117.49600178258918,33.973298265789666]]]}"
000000000000000000d0,17.0,1,209,Aedes sierrensis,2017.0,"{""type"":""Polygon"",""coordinates"":[[[-117.61900162604744,33.895197110838566],[-117.62543332594487,33.893442164898154],[-117.6293561068695,33.88886192610472],[-117.62924031122543,33.88324295833961],[-117.62513178943563,33.87877664920431],[-117.61863304666927,33.877204582791464],[-117.61227801031804,33.87913971109324],[-117.60854461792539,33.88382751933717],[-117.6088891628497,33.889440025999846],[-117.61317795954707,33.893788324367584],[-117.61900162604744,33.895197110838566]]]}"
000000000000000000d1,17.0,1,210,Aedes sierrensis,2017.0,"{""type"":""Polygon"",""coordinates"":[[[-117.42600281425219,33.91719831543626],[-117.432436174232,33.9154433693572],[-117.43635996720185,33.91086313034305],[-117.43624414111518,33.90524416258594],[-117.43213455901858,33.900777853676054],[-117.42563413979845,33.89920578738871],[-117.41927746402986,33.9011409155394],[-117.4155431080561,33.90582872356835],[-117.4158877413262,33.91144123025477],[-117.420177644589,33.915789528851604],[-117.42600281425219,33.91719831543626]]]}"
000000000000000000d2,17.0,1,211,Aedes sierrensis,2017.0,"{""type"":""Polygon"",""coordinates"":[[[-117.48400234165436,33.99719904743614],[-117.49044175326136,33.995444100852296],[-117.49436923551842,33.99086386103462],[-117.49425329845742,33.98524489330661],[-117.49013985114193,33.98077858521737],[-117.48363332061417,33.97920651938692],[-117.47727066854989,33.98114164698764],[-117.47353279995899,33.98582945423388],[-117.47387775528323,33.99144196100679],[-117.47817169239494,33.99579026043764],[-117.48400234165436,33.99719904743614]]]}"
000000000000000000d4,17.0,1,213,Aedes sierrensis,2017.0,"{""type"":""Polygon"",""coordinates"":[[[-117.29099907075806,33.67989833467504],[-117.29741462040163,33.67814339008771],[-117.3013275555589,33.67356315344816],[-117.30121205607958,33.667944185605045],[-117.29711384957528,33.66347787426998],[-117.29063141633064,33.661905806632376],[-117.28429232918901,33.6638409364084],[-117.28056831107796,33.66852874675038],[-117.28091199652427,33.674141253181254],[-117.28519002790651,33.678489549313404],[-117.29099907075806,33.67989833467504]]]}"
000000000000000000d5,6.0,1,214,Aedes sierrensis,2017.0,"{""type"":""Polygon"",""coordinates"":[[[-122.21975940175919,37.88362221168901],[-122.22652355509783,37.881867239341865],[-122.23064901146573,37.87728695851422],[-122.23052711931085,37.871667992272016],[-122.22620625706216,37.867201726066696],[-122.21937178223754,37.86562968355519],[-122.2126884308692,37.86756478308627],[-122.20876206861884,37.872252550385234],[-122.20912430597458,37.877865061571256],[-122.21363470702886,37.88221340356811],[-122.21975940175919,37.88362221168901]]]}"
000000000000000000d6,3.0,1,215,Aedes sierrensis,2017.0,"{""type"":""Polygon"",""coordinates"":[[[-116.95863551463843,34.1052653614664],[-116.96508313896517,34.10351041419917],[-116.96901562798881,34.098930173293695],[-116.96889954032403,34.09331120560507],[-116.96478084748385,34.08884489862683],[-116.95826602324252,34.087272833414936],[-116.95189526069056,34.089207960271075],[-116.94815262509415,34.0938957664577],[-116.94849801748167,34.09950827334769],[-116.95279742896787,34.10385657390761],[-116.95863551463843,34.1052653614664]]]}"
000000000000000000d7,17.0,1,216,Aedes sierrensis,2017.0,"{""type"":""Polygon"",""coordinates"":[[[-117.39700528010164,33.70110136018417],[-117.40342241263129,33.69934641546389],[-117.40733631277193,33.694766178612696],[-117.40722078426542,33.68914721077725],[-117.40312156676016,33.68468089965833],[-117.39663753501982,33.683108832141066],[-117.39029688469665,33.68504396177224],[-117.38657194781243,33.68973177190807],[-117.38691571749601,33.695344278361716],[-117.39119480398648,33.69969257471353],[-117.39700528010164,33.70110136018417]]]}"
000000000000000000d8,17.0,1,217,Aedes sierrensis,2017.0,"{""type"":""Polygon"",""coordinates"":[[[-117.53999973268355,33.914897419292686],[-117.54643291896663,33.91314247322813],[-117.55035660604477,33.90856223423707],[-117.55024078314337,33.902943266479106],[-117.54613131198815,33.898476957545654],[-117.53963106817767,33.89690489124518],[-117.53327456394362,33.89884001941167],[-117.52954030879067,33.9035278274631],[-117.52988493281707,33.909140334147054],[-117.53417472029837,33.913488632719925],[-117.53999973268355,33.914897419292686]]]}"
000000000000000000d9,1.0,1,218,Aedes sierrensis,2017.0,"{""type"":""Polygon"",""coordinates"":[[[-122.36799775717994,45.77700250077046],[-122.37565222848507,45.77524746637332],[-122.38032044394443,45.77066708677908],[-122.38018221270889,45.76504812412076],[-122.37529270102753,45.76058195878658],[-122.3675591490263,45.75900997243289],[-122.35999658224071,45.76094500436518],[-122.35555344325077,45.76563267545627],[-122.35596304818445,45.77124519726515],[-122.36106690147898,45.7755936417769],[-122.36799775717994,45.77700250077046]]]}"
000000000000000000da,8.0,1,219,Aedes sierrensis,2017.0,"{""type"":""Polygon"",""coordinates"":[[[-118.6810034284414,35.03407381539391],[-118.68752347663411,35.03231886217989],[-118.69150011784446,35.027738611808225],[-118.691382702101,35.022119644462464],[-118.68721775159786,35.01765334715213],[-118.68062978921145,35.01608128732291],[-118.6741875042945,35.01801640769978],[-118.67040283086007,35.022704204665544],[-118.67075207751157,35.0283167125743],[-118.67509976478247,35.03266502295956],[-118.6810034284414,35.03407381539391]]]}"
000000000000000000db,10.0,1,220,Aedes sierrensis,2017.0,"{""type"":""Polygon"",""coordinates"":[[[-118.70586291681433,35.01510925861359],[-118.71238145278475,35.01335430552235],[-118.71635717208989,35.00877405534611],[-118.7162397840767,35.003155087993264],[-118.71207579944131,34.99868879048335],[-118.70548936419188,34.99711673054302],[-118.69904857267413,34.99905185105365],[-118.69526477699678,35.003739648209745],[-118.69561394317036,35.009352156097485],[-118.69996062243469,35.013700466279914],[-118.70586291681433,35.01510925861359]]]}"
000000000000000000dc,1.0,1,221,Aedes sierrensis,2017.0,"{""type"":""Polygon"",""coordinates"":[[[-117.71464042544176,34.39792954090721],[-117.72111051282157,34.39617459178046],[-117.7250566961254,34.391594347914946],[-117.7249401965392,34.385975380333534],[-117.7208071563804,34.3815090763784],[-117.71426964755017,34.379937012849645],[-117.7078767015608,34.38187213767974],[-117.70412102747001,34.38655994098305],[-117.70446761529605,34.392172448191616],[-117.70878200004171,34.39652075182387],[-117.71464042544176,34.39792954090721]]]}"
000000000000000000dd,1.0,1,222,Aedes sierrensis,2017.0,"{""type"":""Polygon"",""coordinates"":[[[-123.54660951122254,48.48748937161281],[-123.55466435142228,48.485734311771864],[-123.55957663293745,48.481153891679895],[-123.55943104408617,48.47553493049333],[-123.55428581786089,48.47106880651976],[-123.54614797494368,48.469496843191706],[-123.53819004791072,48.47143184740731],[-123.53351451932232,48.47611947904954],[-123.53394541447332,48.48173200521195],[-123.53931613100083,48.486080491758706],[-123.54660951122254,48.48748937161281]]]}"
000000000000000000de,17.0,1,223,Aedes sierrensis,2017.0,"{""type"":""Polygon"",""coordinates"":[[[-117.59600158281374,33.90789663063877],[-117.60243424072246,33.90614168461833],[-117.60635760568482,33.90156144569751],[-117.60624179247274,33.89594247793702],[-117.60213265879409,33.89147616893182],[-117.59563294856872,33.88990410259141],[-117.58927696613175,33.89183923080598],[-117.58554301766935,33.896527038925825],[-117.58588761357682,33.902139545602225],[-117.59017704885828,33.90648784410218],[-117.59600158281374,33.90789663063877]]]}"
000000000000000000df,1.0,1,224,Aedes sierrensis,2017.0,"{""type"":""Polygon"",""coordinates"":[[[-122.33339513300518,37.41021728924888],[-122.34011631276549,37.40846232017975],[-122.34421557095196,37.40388204456998],[-122.34409446689227,37.398263078138655],[-122.33980105217165,37.39379680660426],[-122.33300997464443,37.39222476112582],[-122.32636906183716,37.39415986422828],[-122.32246764324188,37.39884763660993],[-122.3228275936905,37.40446014723452],[-122.32730934977099,37.408808483815505],[-122.33339513300518,37.41021728924888]]]}"
000000000000000000e0,17.0,1,225,Aedes sierrensis,2017.0,"{""type"":""Polygon"",""coordinates"":[[[-111.82299964936372,40.76939634494231],[-111.83004883671849,40.767641351646525],[-111.83434805889807,40.763061037473655],[-111.83422093853325,40.757442072440554],[-111.82971802328942,40.75297584029101],[-111.82259570561904,40.751403816739696],[-111.81563087039093,40.75333889344787],[-111.81153906259826,40.758026628265576],[-111.81191646748638,40.763639143038915],[-111.81661686345495,40.76798751964636],[-111.82299964936372,40.76939634494231]]]}"
000000000000000000e1,17.0,1,226,Aedes sierrensis,2017.0,"{""type"":""Polygon"",""coordinates"":[[[-111.87699936312096,40.742200287617344],[-111.88404566757946,40.740445294527305],[-111.88834313226228,40.735864980681924],[-111.88821606478699,40.73024601563696],[-111.88371499086425,40.72577978315294],[-111.87659558448195,40.724207759415414],[-111.86963359622675,40.72614283634773],[-111.86554346178559,40.73083057148445],[-111.86592071327684,40.73644308622256],[-111.87061918760307,40.74079146249008],[-111.87699936312096,40.742200287617344]]]}"
000000000000000000e2,17.0,1,227,Aedes sierrensis,2017.0,"{""type"":""Polygon"",""coordinates"":[[[-111.88200247450293,40.758400201744514],[-111.88905049574508,40.75664520853194],[-111.89334900702879,40.75206489449152],[-111.89322190805746,40.74644592945362],[-111.8887197376159,40.7419796971688],[-111.88159859754239,40.74040767354218],[-111.87463491389609,40.742342750341],[-111.87054378296311,40.74703048528773],[-111.87092112580325,40.75264300004682],[-111.87562074448013,40.75699137651679],[-111.88200247450293,40.758400201744514]]]}"
0000000000000000002c,1.0,1,45,Aedes sierrensis,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-119.2430641980261,37.04340717749136],[-119.24975276630504,37.04165221093379],[-119.25383214338872,37.03707193932187],[-119.25371163737583,37.03145297274567],[-119.24943905184325,37.02698669712822],[-119.24268090737533,37.02541464937656],[-119.23607220006666,37.02734975521536],[-119.23218971053514,37.03203753149127],[-119.23254792549392,37.037650041685694],[-119.23700794366886,37.041998374117135],[-119.2430641980261,37.04340717749136]]]}"
0000000000000000002f,1.0,1,48,Aedes sierrensis,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-121.9896564100982,45.84055806808523],[-121.9973196197636,45.83880303312028],[-122.00199316221608,45.83422265262227],[-122.00185477047054,45.82860368999677],[-121.9969596776025,45.82413752558562],[-121.98921730151261,45.822565539745796],[-121.98164610556466,45.82450057105954],[-121.97719789448641,45.82918824127026],[-121.97760796417528,45.83480076317631],[-121.98271764202237,45.83914920862614],[-121.9896564100982,45.84055806808523]]]}"
00000000000000000043,1.0,1,68,Aedes sierrensis,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-121.99337975947783,45.82462570002127],[-122.0010407758167,45.82287066519878],[-122.00571298119536,45.818290284927514],[-122.00557462973809,45.81267132229379],[-122.00068093774658,45.80820515765106],[-121.99294077650053,45.8066331716823],[-121.98537174646997,45.80856820315123],[-121.98092480848472,45.813255873582825],[-121.98133476152044,45.81886839546451],[-121.98644297740636,45.82321684067898],[-121.99337975947783,45.82462570002127]]]}"
00000000000000000054,10.0,1,85,Aedes sierrensis,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-119.73523747680021,37.10543773224585],[-119.74193151843775,37.10368276526527],[-119.74601423227361,37.09910249298001],[-119.74589362588827,37.0934835264282],[-119.74161754448184,37.089017251498454],[-119.73485387268163,37.08744520412966],[-119.72823976015111,37.08938030950759],[-119.7243540936539,37.0940680851276],[-119.72471259989015,37.09968059539447],[-119.72917626645429,37.104028928524805],[-119.73523747680021,37.10543773224585]]]}"
00000000000000000094,6.0,1,149,Aedes sierrensis,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-122.48984269346535,47.39959802850256],[-122.49772978380024,47.39784297918747],[-122.50253980523729,47.39326257584891],[-122.50239730002048,47.38764361405333],[-122.49735921496095,47.38317747296941],[-122.48939076370934,47.381605500116],[-122.48159848658469,47.38354051579758],[-122.47702032644047,47.38822816375932],[-122.47744230216783,47.393840688120896],[-122.48270120679148,47.39818915727826],[-122.48984269346535,47.39959802850256]]]}"
000000000000000000aa,1.0,1,171,Aedes sierrensis,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-119.26599735474399,37.037998287913524],[-119.27268544655715,37.036243321392824],[-119.27676453317054,37.031663049839565],[-119.2766440358952,37.026044083261226],[-119.27237175468476,37.021577807583874],[-119.26561409138118,37.020005759798856],[-119.25900585460687,37.0219408656778],[-119.25512364163593,37.02662864201085],[-119.25548183123846,37.03224115219897],[-119.2599415318145,37.03658948456951],[-119.26599735474399,37.037998287913524]]]}"
000000000000000000b1,7.0,1,178,Aedes sierrensis,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-117.23846194214636,33.41693622735122],[-117.24485799801336,33.41518128440737],[-117.24875904907717,33.41060105038393],[-117.24864390708116,33.40498208244609],[-117.24455815139356,33.40051576843915],[-117.2380954041581,33.39894369931396],[-117.23177556811994,33.400878830880636],[-117.22806286501027,33.405566643770946],[-117.22840551304918,33.41117914992024],[-117.23267055041947,33.41552744333701],[-117.23846194214636,33.41693622735122]]]}"
000000000000000000b2,7.0,1,179,Aedes sierrensis,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-100.21291404122462,25.636197289980867],[-100.21883569450138,25.634442391784138],[-100.22244753735835,25.629862228992035],[-100.22234110033196,25.624243258476962],[-100.21855834770116,25.619776871720656],[-100.21257467246842,25.618204762090567],[-100.20672332504631,25.620139942413957],[-100.20328598460135,25.62482782468932],[-100.20360339168465,25.63044032316989],[-100.20755220930273,25.63478854265314],[-100.21291404122462,25.636197289980867]]]}"
000000000000000000b3,7.0,1,180,Aedes sierrensis,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-119.79506969473535,34.039556048342824],[-119.80151232012369,34.037801101491326],[-119.80544176161632,34.03322086124762],[-119.80532576562133,34.027601893535035],[-119.80121026564001,34.023135585880915],[-119.79470048963671,34.02156352029272],[-119.78833466379642,34.02349864760182],[-119.78459492979262,34.02818645443306],[-119.78494005614729,34.03379896125183],[-119.78923613547775,34.038147261124884],[-119.79506969473535,34.039556048342824]]]}"
000000000000000000b4,6.0,1,181,Aedes sierrensis,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-122.1509777680098,37.936302031534424],[-122.1577467660354,37.93454705881991],[-122.16187517589077,37.92996677740748],[-122.16175319488705,37.92434781118647],[-122.15742923830305,37.919881545578384],[-122.15058987102589,37.91830950339939],[-122.14390173528935,37.92024460253022],[-122.13997256098092,37.92493236925956],[-122.14033505615245,37.930544880508506],[-122.14484868653695,37.934893223112326],[-122.1509777680098,37.936302031534424]]]}"
000000000000000000b5,1.0,1,182,Aedes sierrensis,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-122.2185420671716,37.26153748282383],[-122.22524995706605,37.25978251477567],[-122.2293411132856,37.25520224079104],[-122.22922025294422,37.249583274300825],[-122.2249353265562,37.24511700110664],[-122.21815766994183,37.24354495470413],[-122.21152988155126,37.24548005891892],[-122.20763617694817,37.250167832883605],[-122.20799542014987,37.25578034333334],[-122.212468317577,37.26012867822751],[-122.2185420671716,37.26153748282383]]]}"
000000000000000000b6,1.0,1,183,Aedes sierrensis,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-121.49531600821214,36.771040826045834],[-121.50198074159921,36.76928586133751],[-121.50604558809027,36.76470559266917],[-121.50592551916635,36.75908662598629],[-121.50166815715289,36.754620347362525],[-121.49493408262332,36.753048297937106],[-121.48834891349684,36.75498340579066],[-121.48448025873111,36.759671184933886],[-121.48483720525661,36.765283694811565],[-121.48928133575025,36.76963202418772],[-121.49531600821214,36.771040826045834]]]}"
000000000000000000b7,17.0,1,184,Aedes sierrensis,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-116.40499798694364,43.61879759090266],[-116.41237235990704,43.61704257505599],[-116.41686982318821,43.61246222498835],[-116.41673673525779,43.6068432612578],[-116.41202612268494,43.60237706576788],[-116.40457541975061,43.600805062626],[-116.39728945372143,43.602740114766746],[-116.39300889496506,43.60742781461959],[-116.39340360094022,43.61304033325354],[-116.39832075349076,43.617388747118014],[-116.40499798694364,43.61879759090266]]]}"
000000000000000000b8,17.0,1,185,Aedes sierrensis,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-116.25499828660676,43.733601606624674],[-116.2623867808176,43.7318465898253],[-116.2668928526862,43.727266238241214],[-116.26675950552867,43.72164727456571],[-116.2620398736811,43.717181080624556],[-116.25457491069582,43.71560907834489],[-116.24727499963363,43.71754412944775],[-116.24298624433708,43.722231827823435],[-116.24338170152625,43.72784434662048],[-116.24830826670984,43.73219276205893],[-116.25499828660676,43.733601606624674]]]}"
000000000000000000b9,17.0,1,186,Aedes sierrensis,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-116.29699855942917,43.6581982078109],[-116.3043777693636,43.65644319163768],[-116.30887818135724,43.65186284105024],[-116.30874500463423,43.64624387733856],[-116.30403130267617,43.641777682379505],[-116.29657571522475,43.64020567953317],[-116.28928497258214,43.642140731318165],[-116.2850016062531,43.646828430664684],[-116.28539656954356,43.652440949354535],[-116.29031694621737,43.65678936375852],[-116.29699855942917,43.6581982078109]]]}"
000000000000000000bb,3.0,1,188,Aedes sierrensis,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-119.84034740683202,34.53028903747664],[-119.84682776042042,34.52853408750463],[-119.85078020237304,34.523953842293636],[-119.85066351452909,34.518334874760946],[-119.84652391726647,34.51386857217997],[-119.83997604097779,34.51229650941631],[-119.83357295656964,34.51423163332546],[-119.82981132354246,34.518919435318146],[-119.83015845771679,34.52453194267151],[-119.83447968563843,34.52888024770031],[-119.84034740683202,34.53028903747664]]]}"
000000000000000000bc,1.0,1,189,Aedes sierrensis,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-122.21887204064957,37.2616177466428],[-122.22557993769213,37.25986277859408],[-122.22967109826939,37.25528250460859],[-122.22955023779693,37.2496635381184],[-122.22526530684335,37.2451972649251],[-122.21848764301043,37.24362521852309],[-122.21185984756076,37.2455603227373],[-122.2079661388086,37.250248096701135],[-122.20832538239071,37.25586060715095],[-122.21279828458258,37.26020894204603],[-122.21887204064957,37.2616177466428]]]}"
000000000000000000bd,17.0,1,190,Aedes sierrensis,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-116.27899716847642,43.65439905371336],[-116.28637591158368,43.652644037571655],[-116.29087603899033,43.64806368703437],[-116.29074287083694,43.64244472332087],[-116.28602946704251,43.63797852831059],[-116.27857435100704,43.63640652543574],[-116.27128406936625,43.63834157725506],[-116.2670009740025,43.64302927665043],[-116.26739591245892,43.648641795334896],[-116.2723159779652,43.65299020968682],[-116.27899716847642,43.65439905371336]]]}"
000000000000000000bf,1.0,1,192,Aedes sierrensis,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-123.50870715226824,48.533395816958034],[-123.51676929257124,48.53164075666302],[-123.52168602419415,48.52706033584837],[-123.52154030112023,48.52144137468809],[-123.51639041235586,48.5169752514526],[-123.50824519793785,48.51540328853543],[-123.50028006223413,48.51733829225643],[-123.49560029638864,48.5220259231947],[-123.4960315796619,48.52763844943479],[-123.50140716197409,48.531986936731656],[-123.50870715226824,48.533395816958034]]]}"
000000000000000000c0,17.0,1,193,Aedes sierrensis,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-111.93699656779509,40.8213983814276],[-111.94405127858512,40.819643387737926],[-111.94835386800976,40.8150630729381],[-111.94822664631147,40.809444107927746],[-111.94372020322045,40.80497787641851],[-111.93659230771911,40.80340585322369],[-111.92962201788342,40.80534092950275],[-111.92552700406185,40.81002866370975],[-111.92590470284742,40.81564117855053],[-111.93060878055297,40.81998955580871],[-111.93699656779509,40.8213983814276]]]}"
000000000000000000c1,17.0,1,194,Aedes sierrensis,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-111.87299954947602,40.71939644483002],[-111.8800434396712,40.71764145191237],[-111.88433943254923,40.71306113834139],[-111.88421240936574,40.70744217328646],[-111.87971287744584,40.702975940522194],[-111.87259590910375,40.70140391662865],[-111.86563630502843,40.70333899374877],[-111.861547571925,40.70802672915279],[-111.86192469495478,40.71363924386139],[-111.86662156001356,40.71798761984409],[-111.87299954947602,40.71939644483002]]]}"
000000000000000000c2,17.0,1,195,Aedes sierrensis,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-111.85700029489627,40.73989939147377],[-111.86404635563112,40.73814439840113],[-111.86834367173297,40.73356408458345],[-111.86821660872901,40.727945119537466],[-111.86371569047385,40.72347888702516],[-111.85659653021548,40.7219068632719],[-111.84963478264696,40.723841940223174],[-111.84554478967301,40.72852967538687],[-111.84592202819589,40.73414219012199],[-111.85062034006405,40.73849056636077],[-111.85700029489627,40.73989939147377]]]}"
000000000000000000c3,17.0,1,196,Aedes sierrensis,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-111.93499889052313,40.797399499557955],[-111.94205105045693,40.79564450605014],[-111.94635208480629,40.79106419153978],[-111.94622490990635,40.78544522651892],[-111.94172009606064,40.780978994714054],[-111.9345947765366,40.779406971354646],[-111.92762700577072,40.78134204783182],[-111.92353347257097,40.78602978232078],[-111.92391103562768,40.79164229713042],[-111.92861341301797,40.79599067408816],[-111.93499889052313,40.797399499557955]]]}"
000000000000000000c4,17.0,1,197,Aedes sierrensis,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-111.90399921999959,40.79479984364381],[-111.9110511037993,40.79304485015568],[-111.91535196980938,40.78846453567667],[-111.91522479997542,40.78284557065467],[-111.910720162498,40.7783793388178],[-111.90359512182745,40.776807315440564],[-111.89662762375472,40.7787423919392],[-111.89253425083454,40.7834301264587],[-111.89291179919839,40.789042641264956],[-111.89761399252694,40.79339101819016],[-111.90399921999959,40.79479984364381]]]}"
000000000000000000c5,10.0,1,198,Aedes sierrensis,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-119.73252634335971,37.095792696667246],[-119.7392195328499,37.09403772975249],[-119.74330172718673,37.089457457571996],[-119.7431811364284,37.083838491016394],[-119.73890559929467,37.07937221597964],[-119.73214278804492,37.07780016855128],[-119.72552951705353,37.07973527400092],[-119.72164434517819,37.08442304972298],[-119.72200280606546,37.09003555997858],[-119.72646590461179,37.09438389300016],[-119.73252634335971,37.095792696667246]]]}"
000000000000000000c6,17.0,1,199,Aedes sierrensis,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-112.00599669749612,40.773998137229476],[-112.01304637305067,40.772243143898855],[-112.01734589285094,40.76766282967054],[-112.01721876352958,40.76204386463946],[-112.01271553646995,40.757577632546536],[-112.00559272579184,40.756005609026744],[-111.99862740844733,40.75794068569698],[-111.99453531728342,40.76262842046068],[-111.99491274814831,40.76824093523998],[-111.99961346953454,40.77258931190496],[-112.00599669749612,40.773998137229476]]]}"
000000000000000000c7,18.0,1,200,Aedes sierrensis,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-112.03199771573875,40.84000175102258],[-112.03905440601478,40.838246757191854],[-112.04335820219083,40.833666442167505],[-112.04323094417649,40.8280474771653],[-112.03872323677741,40.82358124588537],[-112.03159334229613,40.82200922281822],[-112.02462109764127,40.8239442989436],[-112.02052493484467,40.8286320329319],[-112.02090273895682,40.83424454779681],[-112.02560813612128,40.83859292528805],[-112.03199771573875,40.84000175102258]]]}"
000000000000000000c8,1.0,1,201,Aedes sierrensis,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-122.36371702016862,45.73871665912558],[-122.37136624164062,45.73696162506986],[-122.37603125674707,45.73238124601906],[-122.37589312194116,45.726762283340996],[-122.37100696332625,45.722296117451805],[-122.36327871266475,45.72072413078914],[-122.35572133011087,45.722659163093354],[-122.35128123833087,45.72734683471379],[-122.35169056404722,45.73295935646425],[-122.35679091806517,45.73730780041195],[-122.36371702016862,45.73871665912558]]]}"
00000000000000000026,1.0,1,39,Aedes sierrensis,2019.0,"{""type"":""Polygon"",""coordinates"":[[[-119.00601838602495,37.01482879883983],[-119.01270443829411,37.01307383247692],[-119.0167822815296,37.00849356117485],[-119.01666182165607,37.00287459458742],[-119.01239084311717,36.99840831865352],[-119.00563523947001,36.996836270725666],[-118.99902901684995,36.99877137677655],[-118.99514798771543,37.00345915335428],[-118.99550606877878,37.00907166351535],[-118.99996440985124,37.01341999562519],[-119.00601838602495,37.01482879883983]]]}"
