"scientificName","year","lon","lat","presence","row_code","system.index","bio01","bio02","bio03","bio04","bio05","bio06","bio07","bio08","bio09","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","geo","landcover","forest","shrub","grass","wetland","crop","urban","water"
"Aedes sierrensis",2022,-122.715229,38.451209,1,103,"00000000000000000066",13.9222784810127,14.3286075949367,57,40.0076455696203,27.7887341772152,2.8,24.9887341772152,8.88050632911392,18.5313924050633,18.8840506329114,8.88050632911392,845.532911392405,185.374683544304,1,89.6949367088607,473.524050632911,11,16,473.524050632911,"{""type"":""Polygon"",""coordinates"":[[[-122.71522795621176,38.460206273404836],[-122.72204583062681,38.45845129700782],[-122.72620403718733,38.45387100973366],[-122.72608115979527,38.44825204372514],[-122.7217259855266,38.44378578410369],[-122.71483726000848,38.44221374525772],[-122.70810085645437,38.44414884037649],[-122.70414331225663,38.448836601396],[-122.70450840841931,38.4544491132756],[-122.7090546183941,38.458797461963584],[-122.71522795621176,38.460206273404836]]]}",17,0,0,0,0,0,1,0
"Aedes sierrensis",2022,-121.793992,39.762895,1,104,"00000000000000000067",16.1,14.7978398983482,45,64.139250317662,34.6939008894536,2.09110546378653,32.6027954256671,8.1,24.2010165184244,24.2010165184244,8.1,719.649301143583,147.095298602287,1.09148665819568,81.0393900889454,371.002541296061,18.0914866581957,18.0914866581957,371.002541296061,"{""type"":""Polygon"",""coordinates"":[[[-121.79399105587302,39.77189543928647],[-121.80093703859608,39.77014045342925],[-121.80517334413325,39.7655601510967],[-121.80504811701418,39.75994118563416],[-121.8006111191516,39.755474941391995],[-121.7935930227517,39.75390291110829],[-121.78673010636564,39.75583799592043],[-121.78269820279587,39.7605257422717],[-121.78307011608624,39.76613825577134],[-121.78770171918707,39.77048662008914],[-121.79399105587302,39.77189543928647]]]}",17,0,0,0,0,0,1,0
"Aedes sierrensis",2022,-122.406921,37.679361,1,105,"00000000000000000068",13.6571428571429,8.54453024453025,53.036036036036,25.4712355212355,21.9773487773488,6.03552123552124,15.9418275418275,10.5763191763192,16.2063063063063,16.7710424710425,10.3279279279279,612.384813384813,126.891891891892,1.43114543114543,87.5469755469755,320.4851994852,8.53153153153153,14.1428571428571,319.951093951094,"{""type"":""Polygon"",""coordinates"":[[[-122.40692125027549,37.688358176558616],[-122.41366755618259,37.686603205568616],[-122.41778213214106,37.68202292690124],[-122.41766056729477,37.676403960580735],[-122.41335110432581,37.6719376921691],[-122.4065346529025,37.670365648429254],[-122.39986892676133,37.67230074943893],[-122.3959529239034,37.676988518842194],[-122.39631421148337,37.68260102979578],[-122.40081271594634,37.6869493695504],[-122.40692125027549,37.688358176558616]]]}",17,0,0,0,0,0,1,0
"Aedes sierrensis",2022,-121.267218,39.340003,1,106,"00000000000000000069",14.2574873096447,14.0600253807107,43.0723350253807,62.5853299492386,32.9077411167513,0.784263959390863,32.1234771573604,6.70444162436548,22.4341370558376,22.4341370558376,6.70444162436548,1146.90609137056,244.446700507614,1,85,610.689086294416,16,16,610.689086294416,"{""type"":""Polygon"",""coordinates"":[[[-121.26721961202524,39.34900321357976],[-121.27412337345527,39.347248230811196],[-121.27833393955811,39.34266793339504],[-121.27820948689137,39.337048967754235],[-121.27379945602755,39.332582718490904],[-121.26682399696422,39.33101068541173],[-121.26000277597713,39.332945773588854],[-121.25599537939264,39.33763352472914],[-121.25636504597163,39.34324603769987],[-121.26096850566542,39.34759439691471],[-121.26721961202524,39.34900321357976]]]}",1,1,0,0,0,0,0,0
"Aedes sierrensis",2022,-121.917664,37.225011,1,107,"0000000000000000006a",14.8653350515464,13.8346649484536,53.5863402061856,42.1410567010309,28.8800257731959,3.25373711340206,25.6262886597938,9.54974226804123,20,20.2264175257732,9.54974226804123,578.702319587629,124.984536082474,1,90.2577319587629,315.59793814433,5,10.2242268041237,315.59793814433,"{""type"":""Polygon"",""coordinates"":[[[-121.91766422359032,37.2340114520209],[-121.9243696637608,37.232256484161326],[-121.92845932654271,37.227676210476865],[-121.92833851112572,37.22205724397577],[-121.92405514939404,37.217590970475015],[-121.91727996666006,37.21601892390183],[-121.91065459749663,37.217954028322076],[-121.9067623148155,37.222641802579155],[-121.90712142764994,37.22825431299658],[-121.91159269215932,37.23260264757919],[-121.91766422359032,37.2340114520209]]]}",17,0,0,0,0,0,1,0
"Aedes sierrensis",2022,-123.276558,44.58027,1,108,"0000000000000000006b",11.0929824561404,11.7483552631579,44,51.3713596491228,27.3253289473684,0.815021929824562,26.5103070175439,5.22357456140351,17.7381578947368,17.9253289473684,4.87160087719298,1120.29714912281,197.643640350877,12,68.2368421052632,553.377192982456,64.171052631579,69.0328947368421,517.112938596491,"{""type"":""Polygon"",""coordinates"":[[[-123.27655743322374,44.589267425972515],[-123.28405386320311,44.58751240195503],[-123.28862573460691,44.5829320388819],[-123.28849040579236,44.57731307562354],[-123.2837018351746,44.57284689341623],[-123.27612787590303,44.57127489766903],[-123.26872137636951,44.573209940908576],[-123.26436997082952,44.577897628092835],[-123.2647711696558,44.58351014812533],[-123.26976968012,44.587858575488895],[-123.27655743322374,44.589267425972515]]]}",17,0,0,0,0,0,1,0
"Aedes sierrensis",2022,-119.262184,37.031342,1,109,"0000000000000000006c",12.6700787401575,14.689501312336,44.0839895013123,64.8559186351706,31.5374015748032,-1.27913385826772,32.8165354330709,5.9249343832021,21.309842519685,21.3446194225722,5.26391076115486,816.510498687664,154.772965879265,2.83333333333333,82.2703412073491,420.96719160105,14.0669291338583,21.4580052493438,417.318897637795,"{""type"":""Polygon"",""coordinates"":[[[-119.26218482334329,37.04033931596659],[-119.26887312136051,37.038584349429925],[-119.27295233368316,37.03400407785128],[-119.27283183262642,37.02838511127386],[-119.26855941971193,37.02391883562243],[-119.26180154817082,37.02234678785185],[-119.25519310775944,37.02428189371343],[-119.25131077509907,37.028969670021745],[-119.25166897567522,37.034582180212595],[-119.25612881370122,37.0389305126095],[-119.26218482334329,37.04033931596659]]]}",1,1,0,0,0,0,0,0
"Aedes sierrensis",2022,-119.281555,37.035811,1,110,"0000000000000000006d",11.6645287958115,14.4984293193717,45,63.2042931937173,30.228664921466,-1.93075916230367,32.1594240837696,5.02395287958115,20.0824607329843,20.1557591623037,4.50458115183246,861.23167539267,163.278795811518,3,82,444.36387434555,16,27.3232984293194,439.242146596859,"{""type"":""Polygon"",""coordinates"":[[[-119.28155515831949,37.0448117943232],[-119.28824385035108,37.04305682775606],[-119.29232330287878,37.038476556128906],[-119.29220279459646,37.03285758955325],[-119.2879301300221,37.02839131395136],[-119.28117186058118,37.02681926620836],[-119.2745630310604,37.028754372036744],[-119.27068046969765,37.0334421482978],[-119.27103869124221,37.039054658493875],[-119.27549879190725,37.043402990941125],[-119.28155515831949,37.0448117943232]]]}",1,1,0,0,0,0,0,0
"Aedes sierrensis",2022,-122.384566,45.765077,1,111,"0000000000000000006e",8.80970873786408,10.2427184466019,41,50.8344660194175,23.7001078748652,-0.97259978425027,24.6727076591154,3.18522114347357,15.3687162891046,15.5450916936354,2.72135922330097,2440.66882416397,392.644012944984,30.7864077669903,61.7939590075513,1137.87378640777,166.208198489752,175.513484358145,1064.30420711974,"{""type"":""Polygon"",""coordinates"":[[[-122.38456777669454,45.7740773304794],[-122.39222184651949,45.77232229610837],[-122.39688981723239,45.76774191655567],[-122.39675159337132,45.76212295389584],[-122.3918623381152,45.75765678851923],[-122.38412919153309,45.75608480214192],[-122.37656702121075,45.75801983410265],[-122.37212411525572,45.76270750523419],[-122.37253369883632,45.76832002703861],[-122.37763728452424,45.77266847150725],[-122.38456777669454,45.7740773304794]]]}",1,1,0,0,0,0,0,0
"Aedes sierrensis",2022,-119.013482,36.980194,1,112,"0000000000000000006f",7.07133676092545,12.2925449871465,43.4884318766067,56.8920179948586,23.345501285347,-4.596529562982,27.942030848329,1.02622107969152,14.7131105398458,14.8458868894602,0.995629820051414,828.1735218509,154.852185089974,5.7120822622108,78.2724935732648,419.323907455013,23.1311053984576,38.3753213367609,416.551413881748,"{""type"":""Polygon"",""coordinates"":[[[-119.01348292118843,36.989193426883574],[-119.02016671957125,36.98743846069514],[-119.02424318875816,36.982858189670814],[-119.02412277021706,36.97723922307332],[-119.0198532312517,36.97277294685575],[-119.01309990371708,36.97120089876998],[-119.00649590692541,36.973136005010964],[-119.00261618604053,36.977823781859236],[-119.00297414715791,36.98343629199043],[-119.00743098585212,36.98778462381198],[-119.01348292118843,36.989193426883574]]]}",1,1,0,0,0,0,0,0
"Aedes sierrensis",2020,-121.849573,45.825584,1,113,"00000000000000000070",8.0248654467169,10.9148546824543,39,58.5362325080732,24.5195909580194,-3.11280947255113,27.6324004305705,1.40193756727664,15.6384284176534,15.6384284176534,0.865554359526372,2180.08288482239,382.640473627557,21.05382131324,69.7965554359526,1082.14854682454,118.35199138859,122.278794402583,1025.14962325081,"{""type"":""Polygon"",""coordinates"":[[[-121.8495737505042,45.834582872673614],[-121.8572361373788,45.8328278377621],[-121.8619091782498,45.82824745734914],[-121.86177080161782,45.82262849472056],[-121.85687623426581,45.81816233022254],[-121.84913468903851,45.81659034433436],[-121.84156430559922,45.81852537570631],[-121.83711657210112,45.82321304599987],[-121.83752659802946,45.82882556789679],[-121.84263572744564,45.833174013258336],[-121.8495737505042,45.834582872673614]]]}",1,1,0,0,0,0,0,0
"Aedes sierrensis",2022,-122.003014,45.81838,1,114,"00000000000000000071",8.43055555555556,10.5269230769231,39,55.967532051282,24.2855769230769,-2.23450854700855,26.5200854700855,2.16207264957265,15.688141025641,15.7392094017094,1.57980769230769,2515.63354700855,433.653846153846,24.7393162393162,68.2692307692308,1230.98504273504,139.75641025641,155.504273504273,1164.65598290598,"{""type"":""Polygon"",""coordinates"":[[[-122.00301587685433,45.82737696537124],[-122.01067727181363,45.825621930524164],[-122.01534970800307,45.82104155021375],[-122.01521134959117,45.815422587581445],[-122.01031741577498,45.81095642297869],[-122.00257687219404,45.809384437032186],[-121.99500746827447,45.81131946847433],[-121.99056031052307,45.8160071388678],[-121.9909702836959,45.82161966075368],[-121.99607875195117,45.82596810600879],[-122.00301587685433,45.82737696537124]]]}",1,1,0,0,0,0,0,0
"Aedes sierrensis",2022,-122.060122,37.038113,1,115,"00000000000000000072",13.6750652741514,12.4271540469974,59.420365535248,31.3258355091384,24.5374673629243,3.71475195822454,20.8227154046997,9.75313315926893,17.3467362924282,17.6992167101828,9.75313315926893,777.352480417755,170.795039164491,2,91.2258485639687,434.742819843342,8.52741514360313,13.668407310705,434.742819843342,"{""type"":""Polygon"",""coordinates"":[[[-122.06012358404581,37.04711269046678],[-122.0668124788147,37.04535772388397],[-122.07089205493821,37.04077745223186],[-122.07077154293799,37.0351584856571],[-122.0664987488739,37.0306922100807],[-122.05974027469645,37.029120162351894],[-122.05313124496223,37.031055268163186],[-122.0492485659223,37.03574304439994],[-122.04960679825598,37.04135555459869],[-122.0540670340601,37.045703887071845],[-122.06012358404581,37.04711269046678]]]}",1,1,0,0,0,0,0,0
"Aedes sierrensis",2022,-122.840026,49.147613,1,116,"00000000000000000073",9.66830491474424,8.55285857572718,36.3660982948847,51.4629087261785,22.6881644934804,-0.549047141424273,23.2372116349047,3.74012036108325,16.3143430290873,16.3143430290873,3.27923771313942,1319.73520561685,198.166499498495,38,50.1193580742227,564.964894684052,139.802407221665,139.802407221665,521.328986960883,"{""type"":""Polygon"",""coordinates"":[[[-122.84002481739455,49.15661315749079],[-122.84818791095852,49.15485809094895],[-122.85316618298738,49.15027766019165],[-122.85301860348696,49.1446586993929],[-122.84780423645107,49.14019258631189],[-122.8395570818493,49.13862062904767],[-122.83149225771537,49.14055562596404],[-122.8267538947841,49.145243247217145],[-122.82719054513473,49.15085577452587],[-122.83263341627891,49.15520427214283],[-122.84002481739455,49.15661315749079]]]}",17,0,0,0,0,0,1,0
"Aedes sierrensis",2022,-125.533916,49.581598,1,117,"00000000000000000074",6.16936936936937,8.05215215215215,38.4754754754755,44.6101301301301,18.2833833833834,-2.4032032032032,20.6865865865866,1.56656656656657,12.0796796796797,12.1638638638639,1.1008008008008,2167.3033033033,321.874874874875,61.0800800800801,52.6466466466467,920.93993993994,209.434434434434,232.102102102102,846.232232232232,"{""type"":""Polygon"",""coordinates"":[[[-125.53391491411598,49.59059516751741],[-125.54215039493472,49.588840096531946],[-125.54717279348078,49.58425965870213],[-125.54702388255328,49.578640698160605],[-125.54176328226767,49.57417459230282],[-125.53344303325545,49.57260263905971],[-125.52530672927243,49.57453763113573],[-125.52052635006764,49.57922524549946],[-125.52096684849671,49.584837773568296],[-125.52645796802007,49.58918627852628],[-125.53391491411598,49.59059516751741]]]}",1,1,0,0,0,0,0,0
"Aedes sierrensis",2022,-120.8607,40.435284,1,118,"00000000000000000075",6.7204628501827,16.3104750304507,44,67.7541534713764,28.0199756394641,-8.37600487210719,36.3959805115713,-1.30341047503045,15.4209500609013,15.7095006090134,-1.49987819732034,642.075517661389,103.963459196102,8.04019488428745,60.931790499391,284.884287454324,43.1778319123021,45.6686967113277,284.848964677223,"{""type"":""Polygon"",""coordinates"":[[[-120.8607012053868,40.44428328713557],[-120.8677161862641,40.442528296288415],[-120.87199455517478,40.43794798601313],[-120.87186806234577,40.432329020838665],[-120.86738699496402,40.42786278470847],[-120.86029922067488,40.426290758941],[-120.85336816570687,40.42822583831683],[-120.84929621276137,40.43291357693115],[-120.84967179753059,40.438526091285226],[-120.85434939259234,40.44287446384717],[-120.8607012053868,40.44428328713557]]]}",1,1,0,0,0,0,0,0
"Aedes sierrensis",2021,-122.539688,37.977858,1,119,"00000000000000000076",14.3519480519481,10.4011688311688,51.1103896103896,36.1136233766234,24.7836363636364,4.6161038961039,20.1675324675325,10.0166233766234,18.5488311688312,18.7709090909091,9.6161038961039,1060.48441558442,232.528571428571,1,92.9051948051948,596.363636363636,10,13.6662337662338,590.619480519481,"{""type"":""Polygon"",""coordinates"":[[[-122.53968652504076,37.98685486017734],[-122.54646018406268,37.98509988710979],[-122.55059143542097,37.980519605135406],[-122.55046936893687,37.97490063893478],[-122.54614243534213,37.97043437390061],[-122.53929836111487,37.968862332041155],[-122.53260562241441,37.97079743078736],[-122.52867374266975,37.975485196969295],[-122.52903648588135,37.981097708278696],[-122.5335532231528,37.9854460514658],[-122.53968652504076,37.98685486017734]]]}",17,0,0,0,0,0,1,0
"Aedes sierrensis",2021,-122.90117,38.494208,1,120,"00000000000000000077",13.7680104031209,14.7628088426528,57.3146944083225,39.3466319895969,28.0287386215865,2.53068920676203,25.4980494148245,8.69947984395319,18.3661898569571,18.6308192457737,8.69947984395319,1066.27438231469,234.976592977893,2,91.1053315994798,593.856957087126,12,19.7750325097529,593.856957087126,"{""type"":""Polygon"",""coordinates"":[[[-122.9011680110394,38.50320538486321],[-122.90798995371401,38.50145040816158],[-122.91215064042196,38.49687012040256],[-122.91202768841639,38.49125115441162],[-122.90766991572298,38.48678489528537],[-122.90077708184141,38.485212856715094],[-122.89403666068576,38.487147951502],[-122.89007675510106,38.4918357120492],[-122.89044206775696,38.49744822398098],[-122.89499098951465,38.50179657317222],[-122.9011680110394,38.50320538486321]]]}",17,0,0,0,0,0,1,0
"Aedes sierrensis",2021,-118.357727,34.26552,1,121,"00000000000000000078",17.0670765027322,14.2,51.7281420765027,45.9300956284153,31.7997267759563,4.51939890710382,27.2803278688525,12.146174863388,22.7842896174863,23.4617486338798,11.6468579234973,444.590163934426,92.9303278688525,1,90.6803278688524,254.281420765027,7.09972677595628,14.8825136612022,239.226775956284,"{""type"":""Polygon"",""coordinates"":[[[-118.35772752026868,34.274515001050986],[-118.36418809551373,34.27276005270997],[-118.3681284798798,34.2681798100952],[-118.36801215472406,34.26256084246848],[-118.3638851900364,34.258094537235955],[-118.35735728715261,34.256522472996004],[-118.3509737348936,34.25845759868219],[-118.34722358204318,34.263145403203815],[-118.34756966365204,34.26875791027777],[-118.35187770786733,34.27310621261184],[-118.35772752026868,34.274515001050986]]]}",17,0,0,0,0,0,1,0
"Aedes sierrensis",2021,-122.956863,38.413722,1,122,"00000000000000000079",12.8435668789809,13.6510828025478,57.2802547770701,37.3013757961783,26.2575796178344,2.52802547770701,23.7295541401274,8.6487898089172,17.3299363057325,17.6299363057325,8.19375796178344,1272.73630573248,271.216560509554,2.14649681528662,89.6777070063694,694.742675159236,14.084076433121,24.6611464968153,682.945222929936,"{""type"":""Polygon"",""coordinates"":[[[-122.95686218319695,38.42272306994957],[-122.96367651831275,38.420968093817784],[-122.96783256719765,38.41638780696583],[-122.96770975471745,38.410768840942005],[-122.96335684102306,38.40630258088935],[-122.95647168969413,38.40473054180332],[-122.94973878136824,38.40666563721106],[-122.94578329152687,38.41135339864183],[-122.94614819934482,38.416965910476016],[-122.95069205012602,38.42131425872577],[-122.95686218319695,38.42272306994957]]]}",1,1,0,0,0,0,0,0
"Aedes sierrensis",2021,-122.25674,38.274815,1,123,"0000000000000000007a",14.7043969849246,13.9952261306533,52.9698492462311,45.3770728643216,29.1688442211055,2.99560301507538,26.1732412060301,8.81683417085427,20.0654522613065,20.2673366834171,8.81683417085427,692.825376884422,153.043969849246,1,90.1984924623116,384.986180904523,7.46608040201005,11.9723618090452,384.986180904523,"{""type"":""Polygon"",""coordinates"":[[[-122.2567387267954,38.28381315393262],[-122.26354000286246,38.282058178781384],[-122.267688090511,38.27747789349025],[-122.2675655175359,38.27185892740984],[-122.26322094474452,38.26739266576311],[-122.25634898120228,38.26582062578959],[-122.2496289693184,38.26775572226563],[-122.24568105949182,38.272443485216776],[-122.24604527236697,38.278055996883026],[-122.25058041836577,38.282404343512745],[-122.2567387267954,38.28381315393262]]]}",17,0,0,0,0,0,1,0
"Aedes sierrensis",2021,-123.162793,39.261488,1,124,"0000000000000000007b",13.2368686868687,16.7133838383838,52,52.8730303030303,32.1357323232323,0.219949494949495,31.9157828282828,7.39002525252525,20.1987373737374,20.2667929292929,7.09570707070707,1143.77904040404,228.304292929293,2,87.1414141414141,610.574494949495,13.7790404040404,27.4090909090909,600.410353535353,"{""type"":""Polygon"",""coordinates"":[[[-123.16279238804718,39.270487362230696],[-123.16968840817164,39.26873238003146],[-123.17389425492611,39.26415208352155],[-123.1737699442512,39.25853311784788],[-123.16936485780789,39.25406686765899],[-123.16239721633978,39.252494834064514],[-123.15558364024251,39.254429922861924],[-123.15158073703246,39.25911767488497],[-123.15194999167038,39.26473018775821],[-123.15654829124603,39.26907854603242],[-123.16279238804718,39.270487362230696]]]}",8,0,1,0,0,0,0,0
"Aedes sierrensis",2021,-122.268618,37.967085,1,125,"0000000000000000007c",14.2868686868687,10.5777777777778,52.6729797979798,34.5092550505051,24.759595959596,4.8645202020202,19.8950757575758,9.75315656565657,18.0270202020202,18.4787878787879,9.75315656565657,684.223484848485,147.257575757576,1,88.760101010101,368.545454545455,7.61616161616162,12.0151515151515,368.545454545455,"{""type"":""Polygon"",""coordinates"":[[[-122.26861777200179,37.976081672032215],[-122.27539043675007,37.97432669903994],[-122.27952108196514,37.969746417185384],[-122.27939903371555,37.964127450980406],[-122.27507273517028,37.95966118582387],[-122.2682296650194,37.958089143896274],[-122.26153790821317,37.960024242724494],[-122.25760660558629,37.96471200902315],[-122.25796929588655,37.970324520319664],[-122.26248537040364,37.974672863382395],[-122.26861777200179,37.976081672032215]]]}",17,0,0,0,0,0,1,0
"Aedes sierrensis",2021,-122.348797,37.287316,1,126,"0000000000000000007d",12.7260130718954,10.8915032679739,59.4078431372549,27.0161568627451,22.3332026143791,4.15699346405229,18.1762091503268,9.54156862745098,15.8386928104575,16.3252287581699,9.54156862745098,790.355555555555,156.247058823529,3,85.1843137254902,405.986928104575,13,17.0496732026144,405.986928104575,"{""type"":""Polygon"",""coordinates"":[[[-122.34879686804379,37.29631401193966],[-122.35550785770822,37.29455904365305],[-122.35960090365612,37.28997876928887],[-122.35947998646931,37.28435980281241],[-122.35519308023595,37.27989353000587],[-122.34841229328543,37.27832148381916],[-122.34178144371444,37.28025658777419],[-122.33788593987562,37.284944361369156],[-122.33824534803803,37.29055687185972],[-122.3427203116854,37.29490520714785],[-122.34879686804379,37.29631401193966]]]}",6,1,0,0,0,0,0,0
"Aedes sierrensis",2021,-122.771511,38.443643,1,127,"0000000000000000007e",13.9,14.6468668407311,57.6044386422977,39.6795561357702,27.8971279373368,2.69386422976501,25.2032637075718,8.8,18.4642297650131,18.7861618798956,8.8,892.962140992167,197.386422976501,1,90.9412532637076,501.253263707572,10,17,501.253263707572,"{""type"":""Polygon"",""coordinates"":[[[-122.77151072970837,38.452643638018195],[-122.7783278895011,38.4508886616747],[-122.78248566040389,38.44630837448577],[-122.78236279611825,38.440689408474164],[-122.77800807828366,38.43622314876567],[-122.77112007443246,38.43465110987125],[-122.76438437660221,38.43658620504834],[-122.76042724720097,38.44127396615087],[-122.76079230533487,38.446886478021305],[-122.7653380389633,38.45123482662083],[-122.77151072970837,38.452643638018195]]]}",17,0,0,0,0,0,1,0
"Aedes sierrensis",2021,-124.21952,48.606247,1,128,"0000000000000000007f",8.99837067209776,8.40947046843177,38.6598778004073,46.0045010183299,21.7183299389002,0.266293279022403,21.4520366598778,3.92627291242362,14.8801425661914,14.9975560081466,3.42281059063136,2013.54378818737,330.100814663951,37.3207739307536,64,943.776985743381,133.069246435845,159.391038696538,877.145621181263,"{""type"":""Polygon"",""coordinates"":[[[-124.21951907389489,48.61524707589509],[-124.22759427605463,48.61349201478846],[-124.23251897011725,48.60891159268201],[-124.23237300687644,48.60329263156869],[-124.22721477557178,48.59882650965253],[-124.21905637155807,48.59725454746982],[-124.2110783376049,48.59918955030673],[-124.20639099016228,48.603877179986654],[-124.20682296788453,48.60948970636559],[-124.21220725639529,48.6138381950033],[-124.21951907389489,48.61524707589509]]]}",1,1,0,0,0,0,0,0
"Aedes sierrensis",2021,-122.5953,49.19776,1,129,"00000000000000000080",9.74853977844914,8.9963746223565,36.686807653575,53.3685397784491,23.3442094662638,-0.973917421953676,24.3181268882175,3.46435045317221,16.5673716012085,16.5673716012085,3.00342396777442,1527.4612286002,223.913393756294,45.0201409869084,47.9738167170191,637.743202416919,166.928499496475,166.928499496475,585.743202416919,"{""type"":""Polygon"",""coordinates"":[[[-122.59530043337932,49.20676020793785],[-122.60347180236903,49.205005140886534],[-122.60845511902194,49.20042470931835],[-122.60830738732342,49.19480574854909],[-122.60308773482586,49.190339636296244],[-122.59483222393372,49.18876767949307],[-122.58675922808993,49.190702675854475],[-122.58201606179068,49.19539029631769],[-122.58245315207317,49.201002823713566],[-122.5879015390581,49.205351322172184],[-122.59530043337932,49.20676020793785]]]}",18,0,0,0,0,0,0,1
"Aedes sierrensis",2021,-121.982655,45.837416,1,130,"00000000000000000081",8.04561965811966,10.5528846153846,39.2297008547009,56.0769444444445,23.965811965812,-2.58344017094017,26.5492521367521,1.77083333333333,15.3169871794872,15.3564102564103,1.25844017094017,2462.80021367521,423.120726495727,24.7638888888889,68.1912393162393,1204.38247863248,139.037393162393,155.082264957265,1138.63247863248,"{""type"":""Polygon"",""coordinates"":[[[-121.9826556214443,45.84641286776841],[-121.9903196375741,45.84465783275109],[-121.99499367165535,45.8400774521697],[-121.99485526509616,45.834458489547245],[-121.9899596571397,45.829992325221234],[-121.98221646667379,45.8284203394288],[-121.97464447433954,45.83035537068548],[-121.97019579515761,45.835043040815],[-121.97060590773862,45.84065556273002],[-121.97571612313433,45.845004008266386],[-121.9826556214443,45.84641286776841]]]}",1,1,0,0,0,0,0,0
"Aedes sierrensis",2021,-122.00351,45.829151,1,131,"00000000000000000082",7.98988159311087,10.472874058127,39,55.7078040904198,23.8409041980624,-2.53735199138859,26.378256189451,1.8032292787944,15.2564047362756,15.3319698600646,1.26286329386437,2488.82238966631,425.437029063509,25.5780409041981,67.7287405812702,1213.08396124865,142.462863293864,158.035522066738,1146.45640473628,"{""type"":""Polygon"",""coordinates"":[[[-122.00351083707129,45.83815015351637],[-122.01117371513297,45.83639511857295],[-122.01584705543652,45.83181473810921],[-122.01570866978209,45.826195775482475],[-122.01081378870914,45.821729611036325],[-122.0030717474761,45.820157625177],[-121.99550087898787,45.82209265651421],[-121.99105286038544,45.82678032675831],[-121.99146291243781,45.83239284866068],[-121.9965723692546,45.83674129407495],[-122.00351083707129,45.83815015351637]]]}",1,1,0,0,0,0,0,0
"Aedes sierrensis",2021,-122.068238,37.227701,1,132,"00000000000000000083",12.7596583442838,12.3703022339028,52.1813403416557,41.4005781865966,26.3980289093298,2.91971090670171,23.4783180026281,8.30210249671485,18.0120893561104,18.477135348226,8.27161629434954,897.647831800263,176.809461235217,2,86.0932982917214,469.758212877792,11.5137976346912,16.9842312746386,466.709592641262,"{""type"":""Polygon"",""coordinates"":[[[-122.0682391479631,37.23670028995613],[-122.074944827284,37.23494532207813],[-122.07903463586042,37.23036504836437],[-122.07891381605775,37.224746081864325],[-122.074630301579,37.220279808393514],[-122.06785487733632,37.21870776183699],[-122.06122927199961,37.22064286623718],[-122.0573368505056,37.2253306404657],[-122.05769597606695,37.23094315088628],[-122.06216739998736,37.235291485499324],[-122.0682391479631,37.23670028995613]]]}",1,1,0,0,0,0,0,0
"Aedes sierrensis",2021,-118.864039,37.585029,1,133,"00000000000000000084",4.95567010309278,13.8150773195876,44.1971649484536,59.9648067010309,22.5353092783505,-8.28698453608247,30.822293814433,-1.85193298969072,13.0476804123711,13.0478092783505,-1.85399484536082,436.083762886598,74.4046391752577,12.3105670103093,59.694587628866,197.103092783505,39.25,39.2615979381443,196.938144329897,"{""type"":""Polygon"",""coordinates"":[[[-118.86404060848325,37.59402589377298],[-118.8707783539587,37.592270923436054],[-118.87488771118146,37.58769064580823],[-118.87476630332536,37.582071679450046],[-118.87046230796459,37.577605409976705],[-118.86365450137893,37.576033365645756],[-118.85699722909301,37.57796846736695],[-118.85308619506627,37.582656237782835],[-118.85344702708917,37.58826874862457],[-118.85793982541003,37.59261708730019],[-118.86404060848325,37.59402589377298]]]}",8,0,1,0,0,0,0,0
"Aedes sierrensis",2021,-122.075359,37.236549,1,134,"00000000000000000085",13.0448412698413,12.4972222222222,53.2222222222222,40.2946957671958,26.4066137566138,3.05277777777778,23.353835978836,8.56084656084656,18.109126984127,18.5566137566138,8.55542328042328,898.851851851852,180.415343915344,2,87.1455026455027,474.958994708995,11.1693121693122,16.4338624338624,474.362433862434,"{""type"":""Polygon"",""coordinates"":[[[-122.07536033234544,37.24554714644617],[-122.08206679874758,37.24379217850758],[-122.0861570871563,37.239211904697356],[-122.08603625291973,37.23359293820081],[-122.0817522357265,37.22912666482851],[-122.0749760166413,37.22755461832683],[-122.0683496340218,37.229489722661],[-122.06445675567302,37.23417749679557],[-122.06481592312055,37.239790007226524],[-122.0692878716874,37.24413834193968],[-122.07536033234544,37.24554714644617]]]}",1,1,0,0,0,0,0,0
"Aedes sierrensis",2021,-122.336096,45.763458,1,135,"00000000000000000086",9.50899357601713,10.3672376873662,41,51.6459528907923,24.5119914346895,-0.531584582441114,25.0435760171306,3.76370449678801,16.1184154175589,16.3119914346895,3.22226980728051,2335.80728051392,375.624197002141,29.6209850107066,61.3576017130621,1084.51070663812,161.077087794433,168.783725910064,1015.54496788009,"{""type"":""Polygon"",""coordinates"":[[[-122.33609734824357,45.772458676797],[-122.34375119593466,45.77070364244042],[-122.34841903123244,45.76612326291071],[-122.3482808114516,45.760504300250034],[-122.34339169807228,45.75603813484995],[-122.33565877580337,45.75446614845957],[-122.32809682483912,45.75640118043602],[-122.3236540478193,45.76108885158996],[-122.32406361958552,45.766701373391925],[-122.32916705721016,45.77104981783669],[-122.33609734824357,45.772458676797]]]}",1,1,0,0,0,0,0,0
