system:index,bio01,bio02,bio03,bio04,bio05,bio06,bio07,bio08,bio09,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,presence,row_code,scientificName,year,.geo
000000000000000000ee,107.10449574726609,136.6755771567436,33.390036452004864,9081.381530984203,332.9246658566221,-70.57351154313487,403.4981773997569,97.60996354799512,227.59659781287968,227.59659781287968,-7.970838396111787,422.80315917375447,54.55407047387605,20.0,26.893074119076545,148.44714459295258,70.0,70.0,99.35601458080191,1,239,Aedes sierrensis,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-111.92299499048727,40.78129768565396],[-111.93004544067608,40.77954269226809],[-111.9343454327157,40.77496237795182],[-111.93421828918287,40.769343412923924],[-111.92971456736026,40.764877180920834],[-111.92259097441912,40.76330515745106],[-111.91562489209304,40.76524023406108],[-111.91153235129957,40.76992796873911],[-111.91190982338213,40.77554048352786],[-111.91661106111367,40.77988886028415],[-111.92299499048727,40.78129768565396]]]}"
000000000000000000ef,96.19658119658122,82.27350427350429,40.27350427350427,4379.882051282052,214.1965811965812,11.675213675213676,202.52136752136752,48.6923076923077,153.54871794871795,153.54871794871795,42.69230769230769,873.8153846153846,142.8034188034188,21.904273504273505,57.46495726495727,406.634188034188,81.15042735042735,81.15042735042735,359.0170940170941,1,240,Aedes sierrensis,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-123.2320020954977,48.76600036430998],[-123.24010150938938,48.76424530170161],[-123.2450409627797,48.759664877204926],[-123.24489455433921,48.75404591617852],[-123.23972085913212,48.74957979670351],[-123.2315380066427,48.74800783587979],[-123.22353606425729,48.74994283708085],[-123.21883466340869,48.75463046443243],[-123.21926792835373,48.76024299106829],[-123.224668354841,48.76459148218696],[-123.2320020954977,48.76600036430998]]]}"
000000000000000000f0,95.38453713123093,82.9735503560529,39.293997965412004,4500.113936927773,215.18107833163785,7.527975584944049,207.65310274669378,45.87182095625636,154.2146490335707,154.2146490335707,40.32451678535097,943.6632756866734,155.04374364191253,22.42624618514751,59.80671414038657,447.7924720244151,81.5055951169888,81.5055951169888,396.3214649033571,1,241,Aedes sierrensis,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-123.30100222519873,48.789999246179626],[-123.30910551201622,48.78824418333135],[-123.31404732631694,48.78366375845284],[-123.3139008466594,48.778044797440316],[-123.30872467783615,48.77357867835528],[-123.30053791455555,48.77200671774865],[-123.29253214776445,48.7739417186884],[-123.28782849892326,48.77862934566803],[-123.28826196977064,48.78424187234492],[-123.29366497769816,48.788590363859925],[-123.30100222519873,48.789999246179626]]]}"
000000000000000000f1,97.05586592178773,83.38826815642459,39.40083798882681,4511.689944134079,217.1969273743017,9.05586592178771,208.14106145251395,47.05586592178771,156.56564245810057,156.56564245810057,41.88966480446928,944.7625698324024,155.46787709497207,22.57960893854749,59.57402234636873,446.2541899441341,82.49441340782124,82.49441340782124,394.2849162011173,1,242,Aedes sierrensis,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-123.30999623202355,48.80299752575042],[-123.31810161863655,48.801242462772116],[-123.32304471295868,48.796662037686644],[-123.3228981946889,48.79104307668164],[-123.31772068473806,48.786576957807966],[-123.30953180113286,48.785004997319014],[-123.301523960853,48.786939998117106],[-123.29681909321113,48.79162762489515],[-123.2972526756929,48.79724015159428],[-123.3026570832072,48.801588643324095],[-123.30999623202355,48.80299752575042]]]}"
000000000000000000f2,91.10144927536231,74.30434782608695,42.30434782608695,3587.652173913043,187.10144927536228,14.101449275362315,173.0,54.10144927536231,136.10144927536228,139.40579710144925,50.0,3200.507246376811,439.7971014492754,75.89855072463767,52.0,1292.8985507246377,283.0,318.7971014492753,1221.0,1,243,Aedes sierrensis,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-125.75299946707389,49.079996883190475],[-125.76114996153426,49.07824181742503],[-125.76612055325921,49.07366138790346],[-125.76597320546983,49.06804242705978],[-125.76076688540273,49.06357631271672],[-125.75253245302927,49.06200435474992],[-125.74448007010446,49.063939352512],[-125.73974902016671,49.068626974968836],[-125.74018500072675,49.07423950214475],[-125.74561947415343,49.07858799847906],[-125.75299946707389,49.079996883190475]]]}"
000000000000000000f3,90.34494015233949,74.0,42.11099020674646,3592.1001088139283,186.0,13.110990206746461,172.88900979325354,53.24265505984766,135.2132752992383,138.8422198041349,48.3449401523395,3136.2089227421106,440.23177366702936,74.10119695321,52.0,1275.1044613710553,275.1545157780196,316.2687704026115,1208.60718171926,1,244,Aedes sierrensis,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-125.68399933737287,49.05299702631188],[-125.69214540459345,49.05124196081946],[-125.69711329751009,49.04666153173247],[-125.69696603114059,49.04104257087298],[-125.69176253872435,49.03657645608609],[-125.68353257685892,49.03500449787221],[-125.67548456569367,49.03693949593171],[-125.67075608549256,49.04162711881186],[-125.67119183069077,49.04723964594106],[-125.67662335321498,49.05158814182431],[-125.68399933737287,49.05299702631188]]]}"
000000000000000000f4,91.69797225186765,73.00853788687299,42.44076840981857,3507.625400213447,184.9775880469584,15.399146211312695,169.57844183564566,55.19957310565634,135.1771611526147,138.3617929562433,50.68516542155816,3132.8207043756665,443.1344717182497,74.0,52.0,1275.2924226254001,274.3639274279615,318.84525080042687,1212.1963713980788,1,245,Aedes sierrensis,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-125.65599618275718,49.02199735578831],[-125.66413717503322,49.02024229060902],[-125.66910197430515,49.01566186202039],[-125.66895480126611,49.010042901142775],[-125.66375455018607,49.0055767858469],[-125.6555297128655,49.00400482734968],[-125.64748671304967,49.00593982575025],[-125.64276117853748,49.01062744911586],[-125.64319665393933,49.0162399761915],[-125.6486247938434,49.02058847155746],[-125.65599618275718,49.02199735578831]]]}"
000000000000000000f6,96.74509803921568,82.58204334365323,39.896800825593395,4444.8895768833845,215.43343653250776,10.153766769865841,205.27966976264187,48.085655314757474,155.15583075335397,155.15583075335397,42.09081527347781,905.3395252837977,149.3395252837977,22.0,58.909184726522184,426.2301341589267,80.36429308565532,80.36429308565532,375.79669762641896,1,247,Aedes sierrensis,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-123.2738017087727,48.77563648168648],[-123.28190267711982,48.77388141898181],[-123.28684307809615,48.76930099433186],[-123.28669664107174,48.76368203331103],[-123.28152195304257,48.75921591399255],[-123.27333753089974,48.75764395325597],[-123.26533405353302,48.759578954352136],[-123.2606317504197,48.764266581554416],[-123.26106509800677,48.76987910820674],[-123.2664665605929,48.774227599484504],[-123.2738017087727,48.77563648168648]]]}"
000000000000000000f7,62.180327868852466,128.54508196721315,34.545081967213115,8069.825819672132,270.9077868852459,-96.78586065573771,367.69364754098353,144.94159836065575,17.231557377049185,166.9077868852459,-41.474385245901644,476.2581967213115,64.7407786885246,29.0,25.78176229508197,154.74077868852459,92.0,137.7407786885246,115.9334016393443,1,248,Aedes sierrensis,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-114.29299828219163,48.203899462815755],[-114.3010084305549,48.20214440576165],[-114.30589346809653,48.19756399010531],[-114.30574870091309,48.19194502875749],[-114.30063201915188,48.18747890025379],[-114.29253930526448,48.1859069344038],[-114.28462551039696,48.18784194165512],[-114.27997592265167,48.1925295776181],[-114.28040444162855,48.19814210330375],[-114.28574536937876,48.202490585246494],[-114.29299828219163,48.203899462815755]]]}"
000000000000000000f8,71.0,137.28033472803347,36.0,8199.189330543933,289.1767782426778,-89.41108786610879,378.5878661087866,113.13807531380753,26.893305439330543,177.52928870292888,-34.0,344.00627615062757,47.95606694560671,19.0,29.9560669456067,119.09414225941423,67.0,100.91213389121337,75.9560669456067,1,249,Aedes sierrensis,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-114.15399918415362,46.92329914947874],[-114.16181588539106,46.92154410463605],[-114.1665829974158,46.91696370841597],[-114.16644178573202,46.9113447463617],[-114.16144865800457,46.90687859800761],[-114.15355128540659,46.90530662110687],[-114.14582851682798,46.90724164166034],[-114.1412912132406,46.91192929655622],[-114.14170944590744,46.91754182015255],[-114.14692143313444,46.921890281921215],[-114.15399918415362,46.92329914947874]]]}"
000000000000000000f9,59.98574338085538,129.37067209775967,34.078411405295306,8151.163951120163,269.98167006109975,-101.80549898167007,371.78716904276985,143.26680244399185,14.176171079429734,165.29226069246434,-45.090631364562114,504.93482688391026,66.62423625254581,30.863543788187364,23.985743380855393,158.48981670061096,98.31466395112014,141.48778004073318,128.23116089613032,1,250,Aedes sierrensis,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-114.23200223888155,48.31110071124165],[-114.2400291998982,48.30934565313771],[-114.24492448637852,48.30476523581043],[-114.24477941010224,48.29914627452335],[-114.23965199017621,48.29468014772618],[-114.23154229914893,48.293108182826245],[-114.2236119021537,48.29504318893398],[-114.21895255570357,48.2997308232693],[-114.21938196858662,48.30534334913455],[-114.22473410260609,48.309691832811666],[-114.23200223888155,48.31110071124165]]]}"
000000000000000000d3,180.6662087912088,155.89835164835165,54.710164835164825,4420.656593406594,332.3763736263736,49.95192307692307,282.4244505494505,133.77884615384616,214.5370879120879,241.0563186813186,127.90934065934066,260.9519230769231,43.277472527472526,5.0,63.204670329670336,125.22252747252747,20.0,28.25,117.42445054945053,1,212,Aedes sierrensis,2015.0,"{""type"":""Polygon"",""coordinates"":[[[-117.56800288729919,33.949299383920014],[-117.574438672679,33.94754443763851],[-117.57836394425892,33.94296419830213],[-117.57824807369539,33.93734523055669],[-117.57413694247795,33.932878921975906],[-117.56763407393886,33.931306855871796],[-117.56127500296206,33.93324198380193],[-117.55753923918482,33.937929791516986],[-117.55788400152929,33.9435422982381],[-117.56217552149727,33.94789059716939],[-117.56800288729919,33.949299383920014]]]}"
000000000000000000e7,109.0,125.00486618004867,31.0,9181.026763990267,329.1727493917275,-67.3065693430657,396.47931873479325,98.57785888077858,230.70681265206812,230.70681265206812,-8.0,406.4635036496351,53.0,20.0,27.822384428223838,143.48783454987836,71.0,71.0,86.1094890510949,1,232,Aedes sierrensis,2015.0,"{""type"":""Polygon"",""coordinates"":[[[-112.05000356579257,40.811097857994135],[-112.05705718135589,40.809342864382536],[-112.06135910309885,40.80476254970698],[-112.06123190149377,40.79914358469211],[-112.0567261579298,40.794677353055974],[-112.04959936844104,40.793105329790485],[-112.0426301601843,40.7950404061546],[-112.03853578207735,40.79972814048264],[-112.03891342258687,40.805340655310054],[-112.04361677025102,40.80968903243926],[-112.05000356579257,40.811097857994135]]]}"
000000000000000000e8,109.0,128.26007326007323,32.0,9159.219780219779,331.0,-67.0,398.0,98.52625152625154,230.47130647130646,230.47130647130646,-7.0,418.65934065934067,54.553113553113555,20.0,27.625152625152623,147.54945054945054,71.0,71.0,93.10989010989009,1,233,Aedes sierrensis,2015.0,"{""type"":""Polygon"",""coordinates"":[[[-112.014999622523,40.83099882599567],[-112.02205535461391,40.82924383223322],[-112.02635856665285,40.82466351731754],[-112.02623132621758,40.81904455231139],[-112.02172423081635,40.81457832092047],[-112.01459530395637,40.813006297791524],[-112.00762400554646,40.81494137399129],[-112.0035283989199,40.81962910808544],[-112.00390615204793,40.82524162293867],[-112.00861091051837,40.82959000031711],[-112.014999622523,40.83099882599567]]]}"
000000000000000000e9,109.0,128.44685990338164,32.0,9159.958937198067,331.0,-67.0,398.0,98.4963768115942,230.49637681159422,230.49637681159422,-7.0,411.475845410628,53.757246376811594,20.0,27.574879227053135,145.5905797101449,70.006038647343,70.006038647343,90.85628019323671,1,234,Aedes sierrensis,2015.0,"{""type"":""Polygon"",""coordinates"":[[[-112.0120031066151,40.80230005161568],[-112.0190557871812,40.80054505807075],[-112.02335713892302,40.7959647435013],[-112.0232299544715,40.79034577848259],[-112.01872480809517,40.78587954673807],[-112.01159896281153,40.78430752341226],[-112.00463067790093,40.786242599849],[-112.00053684250479,40.7909303342804],[-112.0009144332639,40.79654284909639],[-112.00561715769028,40.80089122611546],[-112.0120031066151,40.80230005161568]]]}"
000000000000000000ea,167.00689655172414,163.0,50.0,5670.299310344828,353.1834482758621,31.102068965517244,322.08137931034486,106.81241379310346,240.50068965517244,244.99586206896558,101.81241379310345,443.35172413793106,86.00413793103449,3.0,79.61793103448277,231.99034482758626,14.0,25.0,221.99034482758623,1,235,Aedes sierrensis,2015.0,"{""type"":""Polygon"",""coordinates"":[[[-117.03299548380568,33.963599720998424],[-117.03943235088876,33.96184477462669],[-117.04335828191347,33.95726453514668],[-117.04324239151376,33.95164556740644],[-117.03913056940445,33.94717925897235],[-117.03262660849451,33.94560719294991],[-117.02626646927962,33.947542320781736],[-117.02253007763666,33.952230128356874],[-117.02287489754694,33.95784263509345],[-117.02716713854869,33.962190934173826],[-117.03299548380568,33.963599720998424]]]}"
000000000000000000eb,167.01098901098902,163.0,50.0,5668.347527472529,353.1744505494506,31.20879120879121,321.9656593406594,106.88598901098902,240.49313186813188,244.97939560439568,101.8543956043956,443.1428571428572,85.97390109890112,3.0,79.6826923076923,231.93543956043953,14.021978021978024,25.021978021978025,221.90934065934073,1,236,Aedes sierrensis,2015.0,"{""type"":""Polygon"",""coordinates"":[[[-117.03199664516971,33.96269898258562],[-117.03843344409677,33.96094403621957],[-117.04235933357114,33.95636379674861],[-117.04224344442123,33.950744829008045],[-117.03813166584371,33.94627852056472],[-117.03162777376193,33.944706454537126],[-117.02526770185469,33.94664158237514],[-117.02153134977233,33.9513293899591],[-117.02187616605552,33.9569418966947],[-117.02616836162628,33.961290195765685],[-117.03199664516971,33.96269898258562]]]}"
000000000000000000ec,172.23172413793105,149.99034482758623,50.28689655172414,5075.529655172415,330.1627586206898,35.47862068965518,294.6841379310345,118.87448275862072,237.11586206896553,242.11586206896555,113.0593103448276,316.3834482758621,60.573793103448295,2.0,83.35586206896554,173.4151724137931,10.041379310344828,19.04137931034483,165.36965517241384,1,237,Aedes sierrensis,2015.0,"{""type"":""Polygon"",""coordinates"":[[[-117.35199957316921,33.701796979948504],[-117.35841675765764,33.700042035223866],[-117.36233068947419,33.69546179836572],[-117.36221516001483,33.68984283053052],[-117.35811590932313,33.6853765194187],[-117.35163182511165,33.683804451905395],[-117.3452911234765,33.685739581531806],[-117.34156615643323,33.690427391660876],[-117.34190992888193,33.69603989811527],[-117.34618905000671,33.700388194474286],[-117.35199957316921,33.701796979948504]]]}"
000000000000000000ed,178.3031550068587,152.50342935528118,55.0,4290.572016460906,325.92866941015086,50.14540466392318,275.78326474622776,132.721536351166,210.58161865569272,236.72153635116598,127.58161865569274,264.06584362139915,43.72153635116598,5.0,62.18106995884773,125.64746227709192,20.551440329218106,28.824417009602193,118.58161865569272,1,238,Aedes sierrensis,2015.0,"{""type"":""Polygon"",""coordinates"":[[[-117.60199907373062,33.902398559039874],[-117.60843131680853,33.90064361305409],[-117.61235442887526,33.89606337418843],[-117.61223862327036,33.890444406425935],[-117.6081297545472,33.88597809736441],[-117.60163046324367,33.88440603099263],[-117.59527489047356,33.88634115924496],[-117.59154118279628,33.89102896741854],[-117.5918857566274,33.89664147408898],[-117.59617491539402,33.9009897725317],[-117.60199907373062,33.902398559039874]]]}"
000000000000000000be,178.3089655172414,158.29655172413794,52.84689655172416,4902.8193103448275,343.57379310344834,45.17379310344827,298.40000000000003,126.84137931034485,240.13517241379313,245.64689655172415,120.52137931034483,282.4593103448276,54.5296551724138,2.0,80.6993103448276,153.6358620689655,10.037241379310345,18.03724137931035,143.0386206896552,1,191,Aedes sierrensis,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-117.34799975952427,33.957999090075305],[-117.35443620287447,33.956244143738914],[-117.3583618755765,33.951663904315154],[-117.35824599294718,33.94604493657287],[-117.35413444147919,33.941578628081324],[-117.34763090848094,33.940006562026895],[-117.34127118772427,33.94194168989723],[-117.33753504203358,33.94662949752718],[-117.33787983939374,33.95224200425769],[-117.3421717979467,33.956590303279675],[-117.34799975952427,33.957999090075305]]]}"
000000000000000000ce,178.95467032967034,152.86126373626374,55.0,4282.340659340659,326.48626373626365,50.20329670329671,276.28296703296706,133.78296703296704,211.22527472527472,237.53021978021974,128.0,261.5810439560439,43.67307692307692,5.0,63.041208791208796,125.46978021978023,20.001373626373624,28.211538461538456,117.89697802197799,1,207,Aedes sierrensis,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-117.60299791236662,33.914299899751526],[-117.60943105354566,33.91254495369074],[-117.61335471312677,33.90796471470566],[-117.61323889105249,33.9023457469475],[-117.60912944870553,33.89787943800792],[-117.60262925044395,33.89630737170403],[-117.5962727907525,33.898242499874634],[-117.59253856177982,33.90293030793191],[-117.59288318340583,33.9085428146152],[-117.59717294082205,33.91289111318186],[-117.60299791236662,33.914299899751526]]]}"
000000000000000000e3,129.57331571994717,119.39762219286659,44.239101717305154,5393.077939233817,284.85997357992073,15.931307793923382,268.92866578599734,72.14134742404227,198.80052840158518,204.96301188903567,70.17040951122853,547.5350066050198,105.6895640686922,0.7093791281373845,90.40686922060766,300.5019815059445,5.7093791281373845,14.760898282694848,290.8599735799207,1,228,Aedes sierrensis,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-119.18215287763606,34.540295260240576],[-119.18863401006959,34.53854031020456],[-119.19258692683415,34.53396006489166],[-119.19247022470806,34.52834109736266],[-119.18833012999123,34.523874794885764],[-119.1817814671761,34.522302732180016],[-119.17537761361753,34.52423785601944],[-119.17161552851604,34.52892565791288],[-119.17196270413912,34.5345381652772],[-119.1762844512178,34.53888647041176],[-119.18215287763606,34.540295260240576]]]}"
000000000000000000e4,180.44170096021952,155.0644718792867,54.213991769547334,4394.067215363512,331.70096021947876,50.0,281.7009602194788,134.39917695473252,214.1632373113855,240.44170096021946,128.0,266.22908093278465,45.21399176954733,4.786008230452676,64.89026063100138,129.5775034293553,19.63648834019205,27.850480109739376,121.57750342935529,1,229,Aedes sierrensis,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-117.58200000550596,33.951899039834174],[-117.58843598747156,33.95014409353627],[-117.5923613788972,33.945563854173784],[-117.5922455047287,33.93994488642929],[-117.58813424795044,33.93547857787517],[-117.58163118088682,33.9339065117859],[-117.57527191577135,33.935841639698154],[-117.57153603788751,33.94052944738778],[-117.57188081069384,33.94614195411171],[-117.57617246170051,33.950490253070114],[-117.58200000550596,33.951899039834174]]]}"
000000000000000000e5,179.83356258596976,154.74277854195321,54.59559834938102,4366.507565337001,330.4264099037139,49.833562585969744,280.5928473177442,133.87757909215955,213.525447042641,239.7427785419532,127.83356258596973,261.5557083906465,43.43878954607978,5.0,63.46905089408528,125.20632737276478,20.332874828060522,28.580467675378266,117.45392022008251,1,230,Aedes sierrensis,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-117.58200000550593,33.93909696070974],[-117.58843501962326,33.9373420144926],[-117.59235982101414,33.932761775258655],[-117.59224396459399,33.92714280750949],[-117.58813332598756,33.922676498824096],[-117.58163123631707,33.921104432661735],[-117.57527292700198,33.92303956066198],[-117.57153761089769,33.92772736847682],[-117.57188233219729,33.93333987518691],[-117.5761733380628,33.937688174011875],[-117.58200000550593,33.93909696070974]]]}"
000000000000000000e6,106.6393063583815,138.80924855491332,36.0,8376.371098265896,327.72023121387286,-55.169942196531785,382.89017341040466,7.830057803468208,210.63815028901735,216.53526011560697,-0.1699421965317919,330.74797687861275,41.797687861271676,8.0,38.55375722543353,121.80462427745667,37.097109826589595,43.0,110.95144508670522,1,231,Aedes sierrensis,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-116.14200020681139,43.58159976991482],[-116.14937002223941,43.579844754376055],[-116.15386470715686,43.57526440479851],[-116.1537317028886,43.56964544105017],[-116.14902400122506,43.56517924505971],[-116.14157790062673,43.56360724163917],[-116.13429643526345,43.56554229411535],[-116.13001852188414,43.57022999444559],[-116.13041298540846,43.57584251302685],[-116.13532710009528,43.580190926382606],[-116.14200020681139,43.58159976991482]]]}"
00000000000000000055,161.15714285714287,155.8909090909091,44.711688311688306,6786.111688311689,362.51038961038955,16.955844155844158,345.55454545454546,91.15714285714286,249.18961038961038,249.18961038961038,78.17922077922078,490.72727272727263,89.53636363636362,0.38441558441558443,81.65844155844157,249.17142857142852,5.384415584415584,5.384415584415584,244.25844155844155,1,86,Aedes sierrensis,2017.0,"{""type"":""Polygon"",""coordinates"":[[[-119.72599821941749,37.1019953062326],[-119.73269195686699,37.10024033927551],[-119.7367744852591,37.095660067027644],[-119.73665388445211,37.09004110047448],[-119.73237799733278,37.08557482550654],[-119.72561463272021,37.08400277811648],[-119.71900082059095,37.08593788352],[-119.71511533065716,37.090625659176446],[-119.71547382070537,37.09623816943929],[-119.71993728450617,37.1005865025308],[-119.72599821941749,37.1019953062326]]]}"
00000000000000000064,173.45961002785515,147.37465181058496,55.0,4137.435933147633,318.3885793871866,53.83426183844012,264.55431754874655,128.20194986072426,223.90529247910862,231.22005571030638,125.81754874651813,317.7395543175488,59.92339832869081,2.0,82.27019498607244,168.458217270195,7.0,12.0,155.7075208913649,1,101,Aedes sierrensis,2017.0,"{""type"":""Polygon"",""coordinates"":[[[-116.81824963617278,32.691195235397636],[-116.82459319001761,32.68944029693854],[-116.82846223402464,32.68486007005409],[-116.82834805486036,32.679241101857784],[-116.82429583258764,32.67477478055972],[-116.81788610505423,32.67320270737511],[-116.81161811740262,32.67513784382821],[-116.80793588865508,32.67982566367249],[-116.80827574270899,32.685438169053384],[-116.81250578370842,32.68978645506032],[-116.81824963617278,32.691195235397636]]]}"
000000000000000000c9,220.25820895522395,121.25671641791044,45.01641791044776,5024.085074626865,345.9761194029851,80.31343283582089,265.66268656716414,254.11343283582093,151.61940298507463,279.24179104477616,151.61940298507463,619.8283582089553,146.97164179104473,15.113432835820893,72.64477611940299,308.10895522388057,52.10746268656716,219.7238805970149,52.10746268656716,1,202,Aedes sierrensis,2017.0,"{""type"":""Polygon"",""coordinates"":[[[-100.28471894548824,25.686464736156363],[-100.29064309508745,25.68470983769105],[-100.29425645972373,25.680129674471388],[-100.29414997683854,25.674510703971773],[-100.29036562980889,25.67004431765214],[-100.2843794337722,25.668472208265182],[-100.27852562123098,25.670407388295907],[-100.2750868318224,25.675095270154795],[-100.27540437166866,25.68070776868141],[-100.27935485320631,25.685055988608436],[-100.28471894548824,25.686464736156363]]]}"
000000000000000000ca,181.70303867403314,159.01795580110496,53.0,4795.161602209945,344.0,46.820441988950265,297.1795580110497,131.9792817679558,232.7941988950276,247.0,124.97928176795578,259.4917127071823,47.248618784530386,2.589779005524862,76.19060773480662,137.17265193370164,12.125690607734807,20.125690607734807,126.87569060773481,1,203,Aedes sierrensis,2017.0,"{""type"":""Polygon"",""coordinates"":[[[-117.40000179600959,33.96809895396135],[-117.40643900358086,33.966344007561226],[-117.41036514217932,33.961763768036015],[-117.41024924553574,33.9561448002974],[-117.40613720595411,33.951678491909476],[-117.39963290119805,33.950106425912736],[-117.39327242573341,33.95204155371363],[-117.38953583645687,33.95672936124475],[-117.38988067448716,33.962341867986176],[-117.39417314244905,33.96669016711347],[-117.40000179600959,33.96809895396135]]]}"
000000000000000000cb,123.97241379310346,138.36275862068968,46.74896551724139,5759.950344827586,292.80275862068964,0.44275862068965516,292.36,63.57655172413793,193.90896551724134,203.2234482758621,60.63862068965516,726.7310344827586,127.58758620689655,3.0,79.27862068965517,378.2427586206897,31.188965517241378,48.44,360.27310344827583,1,204,Aedes sierrensis,2017.0,"{""type"":""Polygon"",""coordinates"":[[[-116.90854197340398,33.3531666231859],[-116.91493334002078,33.351411680639096],[-116.91883153235307,33.34683144724768],[-116.91871647635088,33.341212479286966],[-116.91463371572127,33.33674616463452],[-116.90817570397638,33.33517409514994],[-116.90186049881179,33.33710922714923],[-116.89815051753855,33.34179704065519],[-116.8984929160288,33.34740954673644],[-116.90275482767534,33.35175783949721],[-116.90854197340398,33.3531666231859]]]}"
000000000000000000cc,171.9958506224067,150.5504840940526,50.72199170124482,5077.762102351315,330.6791147994468,35.623789764868604,295.0553250345782,118.76763485477179,236.9004149377594,241.90041493775934,113.17012448132782,318.432918395574,61.26556016597512,2.0,82.99031811894885,174.56846473029046,10.10235131396957,19.102351313969578,166.29183955739975,1,205,Aedes sierrensis,2017.0,"{""type"":""Polygon"",""coordinates"":[[[-117.3499974367962,33.70759827041904],[-117.3564150546771,33.705843325658016],[-117.36032925070499,33.70126308874194],[-117.36021371329802,33.695644120908845],[-117.35611418579542,33.69117780985617],[-117.34962966391757,33.68960574237581],[-117.34328853428505,33.69154087196257],[-117.33956331568272,33.69622868203522],[-117.33990711119549,33.70184118849585],[-117.34418652120775,33.706189484914994],[-117.3499974367962,33.70759827041904]]]}"
000000000000000000cd,179.60576923076925,154.0247252747253,55.0,4318.336538461539,328.8379120879122,50.0934065934066,278.7445054945055,134.10164835164838,212.6304945054945,238.63049450549454,128.0,267.0673076923077,45.35989010989012,4.983516483516484,64.31318681318682,129.7074175824176,19.69368131868132,27.71016483516484,121.69093406593409,1,206,Aedes sierrensis,2017.0,"{""type"":""Polygon"",""coordinates"":[[[-117.60099577599362,33.935699125707],[-117.60743053333452,33.933944179511286],[-117.6113551781853,33.929363940311454],[-117.6112393264739,33.92374497256106],[-117.60712885187252,33.91927866384083],[-117.60062702151075,33.91770659765906],[-117.59426896577573,33.919641725682666],[-117.59053379871523,33.924329533530724],[-117.59087850634975,33.929942040237144],[-117.59516934105513,33.93429033902672],[-117.60099577599362,33.935699125707]]]}"
000000000000000000cf,182.0,158.0,54.0,4576.148907103825,339.0177595628415,49.517759562841526,289.5,134.0,218.0,244.74453551912566,127.8292349726776,255.51502732240434,43.5122950819672,4.0,66.19535519125681,126.60519125683058,17.153005464480874,25.46448087431694,117.70765027322403,1,208,Aedes sierrensis,2017.0,"{""type"":""Polygon"",""coordinates"":[[[-117.49600178258918,33.973298265789666],[-117.50243938372284,33.97154331935672],[-117.50636576225094,33.96696307977926],[-117.50624985839023,33.96134411204255],[-117.50213756743742,33.95687780370799],[-117.49563286523774,33.95530573774094],[-117.4892720011098,33.95724086550607],[-117.48553518339322,33.96192867298631],[-117.48588004236805,33.96754117973337],[-117.4901727726678,33.97188947891488],[-117.49600178258918,33.973298265789666]]]}"
000000000000000000d0,177.89118457300273,150.92699724517902,55.0,4242.880165289256,323.92699724517894,50.88705234159779,273.0399449035813,133.2066115702479,211.81818181818176,235.94490358126717,127.65151515151516,271.8553719008264,46.242424242424235,5.0,65.24380165289254,132.297520661157,19.549586776859503,27.5495867768595,124.41460055096415,1,209,Aedes sierrensis,2017.0,"{""type"":""Polygon"",""coordinates"":[[[-117.61900162604744,33.895197110838566],[-117.62543332594487,33.893442164898154],[-117.6293561068695,33.88886192610472],[-117.62924031122543,33.88324295833961],[-117.62513178943563,33.87877664920431],[-117.61863304666927,33.877204582791464],[-117.61227801031804,33.87913971109324],[-117.60854461792539,33.88382751933717],[-117.6088891628497,33.889440025999846],[-117.61317795954707,33.893788324367584],[-117.61900162604744,33.895197110838566]]]}"
000000000000000000d1,178.52054794520546,157.14520547945207,53.16575342465753,4732.143835616438,338.88356164383566,46.22191780821918,292.6616438356165,129.14383561643834,233.08904109589045,243.65479452054794,123.5027397260274,268.62739726027394,47.88767123287671,3.0,73.83561643835617,139.23424657534247,14.0,22.0,129.4986301369863,1,210,Aedes sierrensis,2017.0,"{""type"":""Polygon"",""coordinates"":[[[-117.42600281425219,33.91719831543626],[-117.432436174232,33.9154433693572],[-117.43635996720185,33.91086313034305],[-117.43624414111518,33.90524416258594],[-117.43213455901858,33.900777853676054],[-117.42563413979845,33.89920578738871],[-117.41927746402986,33.9011409155394],[-117.4155431080561,33.90582872356835],[-117.4158877413262,33.91144123025477],[-117.420177644589,33.915789528851604],[-117.42600281425219,33.91719831543626]]]}"
